Loại nhà,Vị trí,Diện tích,Mặt tiền,Đường vào,Hướng nhà,Hướng ban công,Số tầng,Số phòng ngủ,Số phòng tắm,Trình trạng pháp lý,Nội thất,Giá,Address,Giá dự đoán
2,8,50.0,4.6,12.0,Tây - Nam,Tây - Nam,5,4,6,Have certificate,Full,5.9,"Đường Thạnh Lộc 15, Phường Thạnh Lộc, Quận 12, Hồ Chí Minh",5.865521978021972
2,8,52.0,4.8,10.0,Nam,Nam,3,4,5,Have certificate,Full,6.77,"Đường Nguyễn Oanh, Phường Thạnh Lộc, Quận 12, Hồ Chí Minh",6.183186813186809
1,19,39.0,4.3,5.0,Đông - Nam,Đông - Nam,4,4,4,Have certificate,Full,7.5,"Đường Nguyễn Văn Lượng, Phường 16, Quận Gò Vấp, Hồ Chí Minh",6.5443956043955955
2,18,44.0,5.2,3.0,Tây,Tây,4,4,5,Have certificate,Full,6.7,"Đường  Vạn Kiếp, Phường 3, Quận Bình Thạnh, Hồ Chí Minh",6.734139194139193
1,23,25.2,5.5,15.0,Tây - Nam,Tây - Nam,3,2,1,Have certificate,Full,6.5,"Đường 2, Phường Trường Thọ, Quận Thủ Đức (TP. Thủ Đức), Hồ Chí Minh",3.240439560439562
3,8,98.5,4.0,8.0,Đông - Bắc,Đông - Bắc,3,4,3,Have certificate,Basic,7.4,"Đường Thạnh Lộc 31, Phường Thạnh Lộc, Quận 12, Hồ Chí Minh",7.19747252747252
3,8,69.3,5.5,4.0,Đông - Bắc,Đông - Bắc,1,3,3,Have certificate,Basic,3.85,"Đường Thạnh Xuân 43, Phường Thạnh Xuân, Quận 12, Hồ Chí Minh",4.682252747252747
2,21,51.0,5.1,5.0,Đông - Nam,Đông - Nam,3,4,3,Have certificate,Full,5.7,"Đường Cống Lở, Phường 15, Quận Tân Bình, Hồ Chí Minh",6.509890109890108
2,21,56.0,4.0,6.0,Đông - Nam,Đông - Nam,3,4,5,Have certificate,Basic,8.9,"Đường Thái Thị Nhạn, Phường 10, Quận Tân Bình, Hồ Chí Minh",8.623626373626365
1,18,36.0,3.0,3.0,Tây - Nam,Tây - Nam,2,2,2,Have certificate,Basic,3.75,"Đường Nguyễn Văn Đậu, Phường 11, Quận Bình Thạnh, Hồ Chí Minh",3.6589848246991092
1,18,33.0,4.2,3.0,Tây,Tây,1,1,2,Have certificate,Basic,4.5,"Đường Điện Biên Phủ, Phường 25, Quận Bình Thạnh, Hồ Chí Minh",2.1657587650444783
2,18,60.0,3.5,5.0,Đông - Nam,Đông,2,6,5,Have certificate,Full,5.6,"Đường Ngô Tất Tố, Phường 22, Quận Bình Thạnh, Hồ Chí Minh",5.201428571428575
3,23,94.1,4.0,5.0,Đông - Bắc,Đông - Bắc,2,2,2,Have certificate,Full,6.0,"Đường 22, Phường Linh Đông, Quận Thủ Đức (TP. Thủ Đức), Hồ Chí Minh",6.934175824175824
1,18,37.9,4.7,6.0,Nam,Nam,4,4,4,Have certificate,Full,7.1,"Đường Nguyễn Văn Đậu, Phường 11, Quận Bình Thạnh, Hồ Chí Minh",4.444395604395602
3,21,69.0,4.0,8.0,Tây - Bắc,Tây - Bắc,3,4,5,Have certificate,Full,7.45,"118/, Đường Phan Huy Ích, Phường 15, Quận Tân Bình, Hồ Chí Minh",7.914776556776561
1,4,30.0,3.0,6.0,Đông,Đông,2,2,2,Sale contract,Full,1.4,"Đường Huỳnh Tấn Phát, Thị trấn Huyện Nhà Bè, Huyện Nhà Bè, Hồ Chí Minh",2.1805494505494534
3,16,75.0,5.0,12.0,Bắc,Bắc,3,3,3,Have certificate,Full,8.2,"Dự án Mega Ruby, Đường Võ Chí Công, Phường Phú Hữu, Quận 9 (TP. Thủ Đức), Hồ Chí Minh",8.011946712018142
2,14,63.0,3.5,14.0,Nam,Nam,4,7,8,Have certificate,Basic,8.9,"Đường Số 53, Phường Tân Quy, Quận 7, Hồ Chí Minh",5.154615384615382
3,15,84.0,4.0,20.0,Tây - Bắc,Tây - Bắc,3,4,4,Have certificate,Full,6.5,"Dự án Phú Lợi, Đường Phạm Thế Hiển, Phường 7, Quận 8, Hồ Chí Minh",7.303406593406594
2,13,44.0,4.0,8.0,Đông - Nam,Đông - Nam,5,5,5,Have certificate,Full,9.0,"Hẻm 633, Đường Hồng Bàng, Phường 6, Quận 6, Hồ Chí Minh",4.390219780219782
3,14,80.5,5.0,6.0,Đông - Bắc,Đông - Bắc,2,3,4,Have certificate,Full,9.7,"Đường  Trần Xuân Soạn, Phường Tân Hưng, Quận 7, Hồ Chí Minh",9.029450549450559
3,19,66.0,4.0,4.0,Đông - Bắc,Bắc,4,4,5,Have certificate,Full,7.2,"Đường Đỗ Thúc Tịnh, Phường 12, Quận Gò Vấp, Hồ Chí Minh",7.459450549450555
0,8,103.0,4.1,5.0,Đông - Bắc,Đông - Bắc,3,4,4,Have certificate,Basic,5.55,"Đường Thạnh Lộc 15, Phường Thạnh Lộc, Quận 12, Hồ Chí Minh",7.1254945054945
2,8,58.0,4.0,2.0,Đông - Nam,Đông - Nam,2,3,2,Have certificate,Full,3.49,"Đường 35, Phường Tân Hưng Thuận, Quận 12, Hồ Chí Minh",3.6290109890109923
1,18,37.0,3.7,3.0,Tây,Tây,3,2,3,Have certificate,Basic,3.9,"Đường Đinh Tiên Hoàng, Phường 1, Quận Bình Thạnh, Hồ Chí Minh",2.585018315018314
1,8,33.0,3.0,8.0,Bắc,Bắc,3,2,3,Have certificate,Basic,1.98,"Đường Thạnh Xuân 43, Phường Thạnh Xuân, Quận 12, Hồ Chí Minh",2.280923076923074
1,19,27.0,4.0,4.0,Đông - Nam,Đông - Nam,2,2,2,Have certificate,Full,3.2,"Đường Số 3, Phường 9, Quận Gò Vấp, Hồ Chí Minh",3.4576923076923047
2,3,58.3,5.0,8.0,Đông,Đông,1,1,1,Have certificate,Basic,3.39,"Đường Đông Thạnh 4-2, Xã  Đông Thạnh, Huyện Hóc Môn, Hồ Chí Minh",2.5539560439560414
2,17,60.0,4.0,9.0,Đông,Đông,3,5,5,Have certificate,Basic,7.6,"Đường Hương lộ 2, Phường Bình Trị Đông A, Quận Bình Tân, Hồ Chí Minh",5.052373103087389
2,7,40.0,8.0,6.0,Đông - Bắc,Đông - Bắc,4,6,5,Have certificate,Full,7.8,"Đường Lạc Long Quân, Phường 3, Quận 11, Hồ Chí Minh",6.535347985347984
0,9,174.0,4.6,5.0,Đông - Nam,Đông - Nam,4,4,4,Have certificate,Full,5.8,"Đường Thạnh Mỹ Lợi, Phường  Thạnh Mỹ Lợi, Quận 2 (TP. Thủ Đức), Hồ Chí Minh",17.30582417582416
3,9,83.0,5.0,4.0,Nam,Nam,2,5,5,Have certificate,Basic,6.8,"Đường Nguyễn Thị Định, Phường Thạnh Mỹ Lợi, Quận 2 (TP. Thủ Đức), Hồ Chí Minh",6.780879120879115
1,14,35.7,3.85,3.0,Nam,Nam,2,2,2,Have certificate,Basic,3.45,"Hẻm 1041, Phố Trần Xuân Soạn, Phường Tân Hưng, Quận 7, Hồ Chí Minh",3.6091208791208746
3,14,90.0,5.0,5.0,Đông - Bắc,Đông - Bắc,4,4,5,Have certificate,Full,7.7,"Đường Huỳnh Tấn Phát, Phường Phú Mỹ, Quận 7, Hồ Chí Minh",8.140109890109887
3,16,81.0,3.5,4.0,Đông - Bắc,Đông - Bắc,3,4,4,Have certificate,Full,5.3,"Đường 185, Phường Phước Long B, Quận 9 (TP. Thủ Đức), Hồ Chí Minh",8.737048665620103
1,17,30.0,4.0,6.0,Tây,Tây,2,2,2,Have certificate,Basic,2.2,"Đường Bình Trị Đông, Phường Bình Trị Đông, Quận Bình Tân, Hồ Chí Minh",2.347838827838825
3,22,76.0,4.0,6.0,Tây - Bắc,Tây - Bắc,3,4,4,Have certificate,Full,8.2,"Hẻm 249, Đường Vườn Lài, Phường Phú Thọ Hòa, Quận Tân Phú, Hồ Chí Minh",8.017605061605066
2,3,40.0,5.0,5.0,Bắc,Bắc,1,2,2,Have certificate,Full,1.58,"Đường Phan Văn Hớn, Xã Xuân Thới Thượng, Huyện Hóc Môn, Hồ Chí Minh",1.1840659340659336
2,19,46.3,4.0,5.0,Đông - Bắc,Đông - Bắc,4,4,5,Have certificate,Basic,5.7,"Đường Nguyễn Duy Cung, Phường 12, Quận Gò Vấp, Hồ Chí Minh",6.286593406593409
2,23,50.0,5.0,5.0,Tây - Bắc,Tây - Bắc,2,2,2,Have certificate,Full,3.8,"Đường Số 9, Phường Linh Xuân, Quận Thủ Đức (TP. Thủ Đức), Hồ Chí Minh",3.5676373626373663
2,8,60.0,4.0,12.0,Đông - Bắc,Đông - Bắc,5,4,5,Have certificate,Basic,6.3,"Đường Thới An 22, Phường Thới An, Quận 12, Hồ Chí Minh",5.940996860282578
0,16,119.0,5.0,12.0,Đông - Bắc,Đông - Bắc,3,4,3,Have certificate,Basic,5.75,"Dự án Rosita Garden Khang Điền, Đường 990, Phường Phú Hữu, Quận 9 (TP. Thủ Đức), Hồ Chí Minh",9.338461538461539
1,6,32.0,4.7,5.0,Tây - Nam,Tây - Nam,5,5,3,Have certificate,Basic,7.2,"Đường Thành Thái, Phường 14, Quận 10, Hồ Chí Minh",6.271978021978019
1,20,36.0,8.5,3.0,Đông - Nam,Đông - Nam,4,5,4,Have certificate,Full,6.25,"Đường Hoàng Hoa Thám, Phường 5, Quận Phú Nhuận, Hồ Chí Minh",5.843956043956046
2,17,56.0,4.0,6.0,Tây,Tây,2,4,2,Have certificate,Full,4.2,"Đường Hương lộ 2, Phường Bình Trị Đông, Quận Bình Tân, Hồ Chí Minh",4.686593406593403
3,19,70.0,5.5,5.0,Tây - Bắc,Tây - Bắc,4,4,6,Have certificate,Basic,7.2,"Đường Quang Trung, Phường 8, Quận Gò Vấp, Hồ Chí Minh",7.267197802197808
3,22,65.0,4.4,6.0,Đông,Đông,4,3,3,Have certificate,Basic,7.1,"Đường Nguyễn Quý Anh, Phường Tân Sơn Nhì, Quận Tân Phú, Hồ Chí Minh",7.181868131868137
1,8,33.6,3.5,2.0,Đông - Bắc,Đông - Bắc,2,2,2,Have certificate,Full,2.88,"Đường Trương Thị Hoa, Phường Tân Thới Hiệp, Quận 12, Hồ Chí Minh",2.8283479853479827
2,6,55.3,5.0,7.0,Tây - Nam,Tây - Nam,5,8,5,Have certificate,Full,10.0,"Đường Sư Vạn Hạnh, Phường 12, Quận 10, Hồ Chí Minh",6.669798534798539
3,16,96.0,6.0,5.0,Bắc,Bắc,1,3,2,Have certificate,Full,4.6,"1/, Đường Nguyễn Xiển, Phường Long Thạnh Mỹ, Quận 9 (TP. Thủ Đức), Hồ Chí Minh",5.117472527472534
3,8,76.5,4.0,8.0,Đông - Nam,Tây - Nam,3,4,3,Have certificate,Basic,7.9,"Đường Thạnh Xuân 21, Phường Thạnh Xuân, Quận 12, Hồ Chí Minh",7.0675824175824085
1,8,38.0,3.65,2.5,Tây,Tây,2,2,2,Have certificate,Basic,3.25,"Đường Thới An 11, Phường Thới An, Quận 12, Hồ Chí Minh",2.855164835164836
0,16,100.0,5.0,20.0,Đông,Đông,3,4,4,Have certificate,Full,9.45,"Dự án Mega Ruby, Đường Võ Chí Công, Phường Phú Hữu, Quận 9 (TP. Thủ Đức), Hồ Chí Minh",8.199670329670328
1,17,32.0,4.0,4.0,Bắc,Bắc,1,2,2,Have certificate,Basic,3.48,"Đường Số 14, Phường Bình Hưng Hòa A, Quận Bình Tân, Hồ Chí Minh",3.0185018315018297
2,8,50.0,4.65,12.0,Tây - Nam,Tây - Nam,5,4,6,Have certificate,Full,5.9,"Đường Thạnh Lộc 15, Phường Thạnh Lộc, Quận 12, Hồ Chí Minh",5.865521978021972
2,18,50.0,4.0,4.0,Nam,Nam,1,2,1,Have certificate,Full,6.4,"Đường Bùi Đình Túy, Phường 24, Quận Bình Thạnh, Hồ Chí Minh",2.51043956043956
3,23,70.0,4.5,12.0,Đông - Bắc,Đông - Bắc,4,4,4,Have certificate,Full,6.9,"Đường 48, Phường Hiệp Huyện Bình Chánh, Quận Thủ Đức (TP. Thủ Đức), Hồ Chí Minh",7.172380952380951
3,3,88.4,4.0,8.0,Tây - Nam,Tây - Nam,2,4,2,Have certificate,Full,4.85,"Đường Lê Thị Lơ, Xã Tân Hiệp, Huyện Hóc Môn, Hồ Chí Minh",1.7519780219780212
2,22,56.0,4.0,4.0,Nam,Nam,2,2,2,Have certificate,Basic,4.8,"13/14/ Đường Lương Thế Vinh, Phường Tân Thới Hòa, Quận Tân Phú, Hồ Chí Minh",6.170329670329666
3,15,65.0,5.0,12.0,Đông,Đông,6,4,4,Have certificate,Basic,6.8,"156, Đường An Dương Vương, Phường 16, Quận 8, Hồ Chí Minh",7.860915750915745
1,17,21.0,6.0,4.0,Bắc,Bắc,2,2,2,Have certificate,Full,1.66,"Đường Đình Nghi Xuân, Phường Bình Trị Đông, Quận Bình Tân, Hồ Chí Minh",2.045164835164834
2,15,44.5,4.29,2.0,Đông - Nam,Đông - Nam,2,3,2,Have certificate,Full,3.35,"528A/15A Đường Hưng Phú, Phường 9, Quận 8, Hồ Chí Minh.",3.2861538461538458
1,7,38.1,3.1,5.0,Tây - Nam,Tây - Nam,3,4,3,Have certificate,Basic,6.2,"Đường Bình Thới, Phường 11, Quận 11, Hồ Chí Minh",3.238021978021978
1,8,38.0,4.0,6.0,Đông,Đông,3,3,3,Have certificate,Full,2.55,"Phường Đông Hưng Thuận, Quận 12, Hồ Chí Minh",2.7246153846153875
2,8,40.0,4.0,3.0,Đông - Nam,Đông - Nam,2,2,2,Have certificate,Full,2.89,"1/, Đường Tân Thới Hiệp 13, Phường Tân Thới Hiệp, Quận 12, Hồ Chí Minh",3.0720531135531126
2,21,60.0,5.0,10.0,Đông,Đông,4,5,5,Have certificate,Full,7.5,"Đường  Lý Thường Kiệt, Phường 7, Quận Tân Bình, Hồ Chí Minh",7.820329670329671
2,19,47.8,4.0,4.0,Đông - Bắc,Đông - Bắc,4,4,4,Have certificate,Basic,5.5,"Đường Phạm Văn Chiêu, Phường 14, Quận Gò Vấp, Hồ Chí Minh",6.230329670329671
1,13,32.0,3.3,16.0,Bắc,Bắc,2,2,2,Have certificate,Full,8.6,"Đường Lê Quang Sung, Phường 2, Quận 6, Hồ Chí Minh",7.854761904761916
2,5,46.0,46.0,3.0,Tây - Nam,Tây - Nam,2,4,2,Have certificate,Basic,6.0,"Đường Trần Hưng Đạo, Phường Cầu Kho, Quận 1, Hồ Chí Minh",6.034285714285716
3,4,97.8,4.5,9.0,Đông - Nam,Đông - Nam,4,4,5,Have certificate,Full,8.6,"Đường Huỳnh Tấn Phát, Xã Phú Xuân, Huyện Nhà Bè, Hồ Chí Minh",9.194835164835162
3,23,94.0,4.0,6.0,Tây - Bắc,Tây - Bắc,3,3,4,Have certificate,Basic,7.7,"Đường 11, Phường Trường Thọ, Quận Thủ Đức (TP. Thủ Đức), Hồ Chí Minh",7.58516483516484
1,19,31.0,3.0,3.0,Tây - Nam,Tây - Nam,2,3,3,Have certificate,Full,3.79,"Đường Quang Trung, Phường 10, Quận Gò Vấp, Hồ Chí Minh",4.508791208791208
3,8,64.0,32.0,32.0,Đông,Đông,5,4,6,Have certificate,Full,6.5,"Dự án Nhà phố One Palace, Đường Hà Huy Giáp, Phường Thạnh Lộc, Quận 12, Hồ Chí Minh",6.904285714285711
2,15,56.0,4.0,8.0,Nam,Nam,3,3,3,Have certificate,Basic,7.3,"266, Đường Bùi Minh Trực, Phường 6, Quận 8, Hồ Chí Minh",6.308461538461538
1,7,21.3,5.3,6.0,Đông - Nam,Đông - Nam,2,2,2,Have certificate,Full,3.8,"Đường Lê Thị Bạch Cát, Phường 11, Quận 11, Hồ Chí Minh",3.433296703296708
3,4,80.3,7.3,6.0,Đông - Bắc,Đông - Bắc,4,4,5,Have certificate,Full,6.5,"Đường Huỳnh Tấn Phát, Thị trấn Huyện Nhà Bè, Huyện Nhà Bè, Hồ Chí Minh",6.926718995290423
3,17,80.0,4.0,8.0,Đông,Đông,3,3,3,Have certificate,Full,9.0,"Đường 32B, Phường Bình Trị Đông B, Quận Bình Tân, Hồ Chí Minh",8.327208791208788
1,17,19.0,4.17,2.0,Đông,Đông,2,2,1,Have certificate,Full,1.83,"Đường Phan Anh, Phường Bình Trị Đông, Quận Bình Tân, Hồ Chí Minh",1.858791208791209
2,17,62.5,5.0,6.0,Đông,Đông,1,2,2,Have certificate,Basic,5.2,"Đường Số 5, Phường Bình Hưng Hòa, Quận Bình Tân, Hồ Chí Minh",3.8719780219780184
2,17,44.0,4.0,6.0,Bắc,Bắc,3,4,3,Have certificate,Basic,4.4,"239, Đường Lê Văn Quới, Phường Bình Trị Đông, Quận Bình Tân, Hồ Chí Minh",4.4501098901098874
2,7,44.0,4.15,3.0,Đông - Nam,Đông - Bắc,2,3,2,Have certificate,Full,5.2,"152/Đường Lạc Long Quân, Phường 3, Quận 11, Hồ Chí Minh",4.614587912087907
2,22,59.0,5.0,12.0,Tây,Tây,3,4,3,Have certificate,Basic,10.0,"Đường Độc Lập, Phường Tân Thành, Quận Tân Phú, Hồ Chí Minh",9.164913657770796
3,15,79.2,10.0,10.0,Đông - Bắc,Đông - Bắc,2,1,1,Sale contract,Basic,4.4,"Dự án Dream Home Palace, Đường Trịnh Quang Nghị, Phường 7, Quận 8, Hồ Chí Minh",5.137142857142859
3,22,82.0,4.5,4.5,Nam,Bắc,1,2,1,Have certificate,Basic,7.8,"Đường Lũy Bán Bích, Phường Tân Thới Hòa, Quận Tân Phú, Hồ Chí Minh",7.177912087912091
0,23,100.0,4.0,8.0,Tây - Nam,Tây - Nam,3,3,4,Have certificate,Full,7.7,"Đường 11, Phường Trường Thọ, Quận Thủ Đức (TP. Thủ Đức), Hồ Chí Minh",8.176923076923083
3,8,72.0,4.0,6.0,Tây - Nam,Tây - Nam,3,3,3,Have certificate,Basic,4.6,"Đường Thạnh Xuân 21, Phường Thạnh Xuân, Quận 12, Hồ Chí Minh",4.885881737310315
3,17,88.0,4.0,20.0,Tây - Nam,Tây - Nam,2,3,3,Have certificate,Full,7.5,"193 Đường Trần Thanh Mại, Phường Tân Tạo A, Quận Bình Tân, Hồ Chí Minh",6.748571428571437
2,8,57.0,5.5,6.0,Tây,Tây,4,4,4,Have certificate,Full,5.5,"Đường Vườn Lài, Phường An Phú Đông, Quận 12, Hồ Chí Minh",5.887739403453691
3,13,68.0,4.0,8.0,Đông - Nam,Đông - Nam,2,2,3,Have certificate,Full,8.7,"Đường Cư Xá Phú Lâm B, Phường 13, Quận 6, Hồ Chí Minh",7.707802197802199
1,8,34.0,4.25,3.0,Đông - Bắc,Đông - Bắc,2,2,2,Have certificate,Full,3.35,"Đường Hiệp Thành 26, Phường Hiệp Thành, Quận 12, Hồ Chí Minh",2.947249084249082
1,17,27.0,4.5,2.5,Đông,Đông,2,2,2,Have certificate,Full,2.25,"Đường Hương lộ 2, Phường Bình Trị Đông A, Quận Bình Tân, Hồ Chí Minh",2.1792307692307697
3,19,64.0,5.8,5.0,Đông - Nam,Đông - Nam,6,4,4,Have certificate,Full,8.9,"Đường Nguyễn Văn Khối, Phường 9, Quận Gò Vấp, Hồ Chí Minh",7.259670329670332
1,20,22.0,3.5,4.0,Đông - Bắc,Đông - Bắc,4,2,3,Have certificate,Full,4.2,"Đường Nguyễn Đình Chiểu, Phường 4, Quận Phú Nhuận, Hồ Chí Minh",3.7551648351648317
