Loại nhà,Vị trí,Diện tích,Số phòng ngủ,Số tầng,Giá
Nhà mặt tiền,Thủ Đức,182,2,3,5058158141
Chung cư,Thủ Đức,52,8,4,1147550305
Nhà hẻm,Hóc Môn,104,2,3,1485724518
Chung cư,Quận 2,143,6,4,5600040867
Chung cư,Gò Vấp,100,7,3,2734543264
Nhà mặt tiền,Cần Giờ,186,5,2,4177746713
Biệt thự,Hóc Môn,195,8,2,6285244568
Chung cư,Tân Bình,183,2,1,2737597114
Chung cư,Quận 3,194,2,2,5662936352
Nhà hẻm,Quận 1,90,3,3,2229043158
Chung cư,Bình Thạnh,76,6,4,2314451751
Chung cư,Quận 10,234,7,3,11136601840
Nhà hẻm,Hóc Môn,107,2,1,944492631
Biệt thự,Quận 5,157,3,3,6127507508
Nhà mặt tiền,Tân Bình,75,8,4,2210509178
Chung cư,Quận 8,117,7,2,3249152543
Chung cư,Thủ Đức,170,6,4,6690162134
Biệt thự,Củ Chi,219,6,2,5987888133
Nhà mặt tiền,Tân Bình,129,5,2,3534111163
Nhà mặt tiền,Quận 5,245,7,2,11591361724
Nhà hẻm,Tân Phú,196,7,1,3872593922
Chung cư,Thủ Đức,99,2,1,1114783760
Biệt thự,Tân Phú,204,5,3,8404785182
Biệt thự,Quận 12,134,8,3,4843791573
Chung cư,Thủ Đức,191,4,1,3715570965
Biệt thự,Quận 6,124,6,1,2583587482
Nhà mặt tiền,Gò Vấp,88,8,2,2060912267
Nhà mặt tiền,Phú Nhuận,165,3,4,6743481606
Nhà hẻm,Quận 9,127,6,1,2209141120
Nhà hẻm,Bình Tân,77,3,4,1638959760
Biệt thự,Phú Nhuận,60,7,3,1754459582
Chung cư,Gò Vấp,233,5,4,9088557394
Biệt thự,Tân Bình,139,6,3,5664293108
Nhà hẻm,Quận 7,180,5,3,5832495775
Nhà mặt tiền,Củ Chi,143,4,4,3923446556
Nhà hẻm,Nhà Bè,185,6,1,2872424087
Biệt thự,Củ Chi,216,8,2,6022639357
Chung cư,Quận 6,189,6,4,6903906463
Nhà mặt tiền,Quận 3,183,3,2,6048098802
Biệt thự,Quận 4,117,5,2,3348211639
Chung cư,Cần Giờ,102,6,2,1828156027
Chung cư,Củ Chi,156,3,1,1924420800
Nhà mặt tiền,Quận 2,231,6,4,10752059476
Nhà mặt tiền,Quận 8,165,5,3,5752214887
Chung cư,Cần Giờ,158,6,2,3500784763
Chung cư,Phú Nhuận,108,5,1,2107915882
Nhà hẻm,Quận 11,182,6,1,4132167501
Nhà hẻm,Quận 7,79,2,4,1370427002
Nhà mặt tiền,Quận 9,183,2,2,4001078432
Chung cư,Nhà Bè,227,5,3,6577331582
Chung cư,Cần Giờ,228,3,3,5779715219
Nhà hẻm,Quận 10,123,3,3,3811201515
Nhà hẻm,Quận 10,244,5,3,10875862593
Nhà hẻm,Quận 11,182,3,2,5147125110
Biệt thự,Tân Phú,74,5,1,1110089406
Nhà mặt tiền,Gò Vấp,188,6,4,8140969017
Biệt thự,Quận 1,98,5,4,3924006156
Chung cư,Quận 3,139,5,3,5480217217
Nhà hẻm,Tân Phú,232,7,3,8884288922
Chung cư,Thủ Đức,144,6,3,4657089679
Biệt thự,Bình Thạnh,228,5,1,7581802537
Nhà hẻm,Bình Chánh,174,2,2,2788311792
Nhà mặt tiền,Quận 8,131,5,4,4501433553
Biệt thự,Tân Phú,97,6,3,3252051095
Biệt thự,Quận 8,57,5,2,980122415
Chung cư,Quận 12,131,5,3,3887849393
Chung cư,Bình Thạnh,82,5,3,2406075697
Chung cư,Quận 7,242,2,3,6910649096
Nhà mặt tiền,Gò Vấp,113,4,2,2598398328
Nhà hẻm,Quận 11,187,7,4,9053151915
Biệt thự,Phú Nhuận,161,7,4,8466359123
Biệt thự,Quận 3,234,6,2,11042779740
Biệt thự,Củ Chi,130,5,3,3225445333
Chung cư,Hóc Môn,208,2,4,4934242943
Chung cư,Quận 5,238,5,2,9215915938
Biệt thự,Quận 10,214,6,2,9779981047
Nhà mặt tiền,Bình Chánh,164,6,2,3583097377
Biệt thự,Tân Bình,155,8,3,6670783066
Chung cư,Tân Bình,67,6,4,1664546370
Chung cư,Quận 7,222,6,3,8217636713
Nhà mặt tiền,Quận 8,242,5,3,9077110490
Biệt thự,Gò Vấp,242,5,1,5976466415
Biệt thự,Phú Nhuận,59,8,1,1048752558
Nhà mặt tiền,Phú Nhuận,179,8,1,4989308693
Chung cư,Tân Bình,220,5,1,4385179158
Chung cư,Quận 7,192,3,1,3233309455
Chung cư,Bình Thạnh,136,6,1,2854040951
Chung cư,Hóc Môn,142,3,2,2312561501
Chung cư,Quận 9,247,6,3,9402640448
Nhà hẻm,Quận 1,128,3,4,4352170252
Chung cư,Gò Vấp,105,3,1,1428204159
Nhà mặt tiền,Quận 12,239,8,2,8881978651
Chung cư,Tân Phú,110,3,2,2211054666
Chung cư,Quận 6,111,7,2,2534134432
Biệt thự,Tân Phú,115,2,1,1624452046
Chung cư,Quận 8,89,7,1,1471280373
Nhà hẻm,Quận 5,238,2,4,8963027256
Biệt thự,Cần Giờ,59,4,4,1028256826
Biệt thự,Quận 6,172,6,1,4364223705
Nhà mặt tiền,Quận 1,138,3,4,5228946081
Nhà mặt tiền,Phú Nhuận,118,5,4,4820771226
Biệt thự,Quận 6,188,7,1,4721032099
Biệt thự,Bình Thạnh,200,3,1,5134082447
Nhà mặt tiền,Quận 5,165,4,4,7091307524
Biệt thự,Tân Bình,72,4,2,1397820371
Nhà mặt tiền,Phú Nhuận,123,3,1,2278721117
Biệt thự,Quận 8,171,3,4,6050474140
Nhà mặt tiền,Quận 9,131,6,1,2480359978
Chung cư,Tân Bình,154,3,4,4488351198
Chung cư,Củ Chi,247,4,2,6001948058
Nhà mặt tiền,Quận 9,222,3,1,4442174481
Chung cư,Củ Chi,135,4,2,2399627357
Nhà hẻm,Bình Chánh,227,7,1,3790372140
Chung cư,Củ Chi,243,2,2,4835493817
Nhà hẻm,Nhà Bè,228,6,4,6865462999
Nhà hẻm,Quận 5,102,7,2,3048759604
Nhà hẻm,Gò Vấp,101,2,3,1855075818
Biệt thự,Hóc Môn,241,6,1,5351814842
Nhà mặt tiền,Nhà Bè,65,5,4,1200303634
Nhà mặt tiền,Quận 5,249,6,2,10312434481
Nhà hẻm,Tân Bình,193,4,3,6070939670
Nhà hẻm,Quận 9,66,4,4,1309806128
Nhà hẻm,Cần Giờ,250,5,2,6158294706
Nhà hẻm,Quận 6,186,4,4,6711738042
Biệt thự,Quận 12,97,8,4,3410908381
Nhà hẻm,Gò Vấp,140,7,4,4960456330
Biệt thự,Tân Bình,148,3,4,4953847665
Chung cư,Bình Chánh,79,8,4,1855535569
Nhà hẻm,Quận 12,186,7,3,6944395010
Nhà hẻm,Quận 5,172,5,4,7941723042
Nhà mặt tiền,Tân Bình,98,5,2,2287937401
Nhà hẻm,Quận 7,118,3,3,2725282442
Nhà mặt tiền,Tân Phú,235,8,2,8750712484
Chung cư,Quận 5,119,8,3,5028673313
Nhà mặt tiền,Quận 7,239,4,3,9614253165
Biệt thự,Bình Thạnh,174,5,3,8308327376
Biệt thự,Quận 6,59,7,2,1216011234
Biệt thự,Quận 9,207,3,3,7719678871
Chung cư,Nhà Bè,136,2,3,2188658809
Nhà hẻm,Phú Nhuận,155,7,3,6325024063
Biệt thự,Quận 7,95,3,4,2768364401
Nhà mặt tiền,Củ Chi,89,2,3,1349684358
Chung cư,Tân Phú,62,2,2,765970851
Chung cư,Quận 8,58,3,1,554138623
Nhà hẻm,Nhà Bè,226,7,4,7322338800
Nhà mặt tiền,Bình Tân,123,5,4,3806235551
Biệt thự,Tân Phú,94,8,2,2688544831
Chung cư,Cần Giờ,154,5,2,3163795565
Nhà mặt tiền,Củ Chi,202,7,3,5931599997
Nhà hẻm,Cần Giờ,140,2,3,2472206812
Nhà mặt tiền,Quận 3,130,2,4,4060864091
Chung cư,Quận 3,131,8,4,6042489574
Nhà mặt tiền,Quận 6,69,7,3,1650676240
Chung cư,Thủ Đức,240,3,2,6844177825
Nhà mặt tiền,Quận 2,78,8,2,1749255457
Nhà hẻm,Củ Chi,189,8,3,5287710350
Biệt thự,Quận 2,165,8,2,5949092888
Nhà mặt tiền,Quận 7,99,5,1,1545336107
Biệt thự,Quận 8,171,6,2,5532208128
Nhà hẻm,Cần Giờ,236,4,1,3291725104
Biệt thự,Củ Chi,85,8,2,1905255561
Biệt thự,Bình Chánh,133,3,4,3247348354
Chung cư,Hóc Môn,110,3,4,2274660304
Nhà mặt tiền,Tân Phú,90,8,2,2190246896
Nhà hẻm,Quận 7,130,4,4,3796501968
Biệt thự,Thủ Đức,92,8,1,1712652088
Chung cư,Phú Nhuận,219,4,3,8477138883
Nhà hẻm,Quận 7,157,4,4,4921088869
Nhà hẻm,Quận 10,77,5,2,1595356960
Chung cư,Quận 10,207,8,1,5805932016
Chung cư,Phú Nhuận,55,3,3,987456649
Nhà hẻm,Hóc Môn,104,6,3,2173378330
Nhà hẻm,Quận 9,229,7,1,5144079969
Nhà mặt tiền,Củ Chi,150,5,2,3189318001
Chung cư,Phú Nhuận,208,5,3,9136349345
Chung cư,Hóc Môn,207,2,1,2484769755
Nhà hẻm,Tân Bình,156,4,1,2663892778
Chung cư,Bình Thạnh,181,6,3,7663271624
Chung cư,Quận 11,199,5,3,8638765359
Chung cư,Bình Thạnh,189,2,4,6964418305
Nhà mặt tiền,Quận 9,75,7,1,1120832906
Chung cư,Quận 4,233,2,4,6758073724
Chung cư,Quận 4,82,4,2,1553147460
Nhà hẻm,Quận 1,106,7,1,2149931704
Biệt thự,Quận 8,235,5,2,8871168735
Nhà hẻm,Quận 3,244,3,2,8328616328
Biệt thự,Nhà Bè,112,7,2,2572616306
Biệt thự,Quận 11,163,3,3,6012574908
Nhà hẻm,Cần Giờ,197,3,3,4302608244
Biệt thự,Quận 2,236,5,4,11169994151
Biệt thự,Củ Chi,153,2,3,3314176196
Nhà hẻm,Quận 4,250,3,3,7391696125
Chung cư,Tân Bình,138,6,3,4886002107
Nhà mặt tiền,Thủ Đức,123,4,1,2081529521
Biệt thự,Quận 11,53,6,3,1300857953
Chung cư,Nhà Bè,53,4,1,401047476
Biệt thự,Bình Tân,201,4,2,6386016028
Nhà hẻm,Thủ Đức,94,4,4,2393981950
Nhà hẻm,Quận 2,70,6,1,902136564
Chung cư,Nhà Bè,102,3,2,1467330972
Nhà mặt tiền,Quận 6,96,4,2,2201907515
Biệt thự,Quận 7,184,6,1,4414355967
Biệt thự,Thủ Đức,87,2,2,1543414125
Nhà hẻm,Quận 12,83,3,4,1732015690
Nhà hẻm,Gò Vấp,116,4,4,2999359962
Nhà hẻm,Củ Chi,132,5,2,2415522876
Chung cư,Quận 8,203,2,4,6317273914
Biệt thự,Tân Bình,113,5,3,3974391035
Nhà mặt tiền,Bình Chánh,229,3,1,3578958133
Biệt thự,Quận 1,75,5,2,2011015272
Nhà hẻm,Quận 2,80,4,4,1933882667
Biệt thự,Quận 4,214,7,1,5991198040
Biệt thự,Quận 2,191,3,2,5308130029
Nhà hẻm,Gò Vấp,225,6,2,6754870805
Nhà hẻm,Quận 2,229,5,4,9750999723
Chung cư,Quận 5,240,6,2,10023911874
Chung cư,Củ Chi,82,8,4,1791022459
Biệt thự,Phú Nhuận,131,5,3,5613722698
Nhà mặt tiền,Gò Vấp,228,3,1,4579011960
Nhà mặt tiền,Bình Tân,231,2,1,3983457483
Nhà hẻm,Quận 5,94,5,2,2382155541
Biệt thự,Bình Chánh,113,2,3,2166260356
Biệt thự,Quận 7,150,7,1,3314886382
Nhà mặt tiền,Phú Nhuận,90,3,3,2522059581
Biệt thự,Bình Thạnh,92,2,1,1441409012
Chung cư,Tân Bình,112,2,2,1880358303
Biệt thự,Quận 11,178,6,2,7932463043
Nhà hẻm,Gò Vấp,124,6,2,2984939332
Biệt thự,Quận 4,190,5,1,4533422678
Nhà hẻm,Nhà Bè,171,2,2,2770840639
Biệt thự,Quận 2,129,4,1,2531200106
Nhà mặt tiền,Hóc Môn,174,7,1,3069047676
Chung cư,Quận 5,209,3,4,8771856464
Nhà mặt tiền,Bình Chánh,233,8,4,9987593279
Nhà hẻm,Quận 11,86,5,3,2497428052
Biệt thự,Quận 2,217,6,4,10966472760
Nhà hẻm,Tân Bình,115,3,2,2359399171
Chung cư,Quận 5,130,2,3,3560642589
Nhà hẻm,Quận 2,59,7,4,1293660965
Biệt thự,Quận 3,59,6,3,1634406167
Biệt thự,Quận 2,130,7,4,5056098807
Nhà hẻm,Quận 12,165,6,3,5130826071
Nhà mặt tiền,Quận 9,84,8,2,1970824444
Chung cư,Gò Vấp,214,3,4,7463434559
Biệt thự,Cần Giờ,57,4,4,934765450
Biệt thự,Quận 12,121,8,3,4471579067
Nhà mặt tiền,Bình Thạnh,234,8,3,12386507186
Chung cư,Hóc Môn,196,2,4,4162195295
Chung cư,Tân Phú,92,2,3,1772496400
Chung cư,Tân Phú,96,2,4,2078903366
Nhà hẻm,Quận 3,173,4,3,5779029236
Biệt thự,Quận 5,216,3,4,10650493590
Chung cư,Phú Nhuận,84,8,4,2901781274
Nhà hẻm,Quận 12,73,4,2,1205931997
Biệt thự,Tân Phú,74,5,2,1544969163
Chung cư,Củ Chi,52,6,1,410747920
Chung cư,Quận 12,54,2,4,788444323
Nhà hẻm,Bình Chánh,194,4,1,2649690917
Nhà mặt tiền,Quận 3,137,2,4,4276852931
Nhà hẻm,Cần Giờ,115,4,2,1918894566
Chung cư,Bình Chánh,107,4,4,2273133960
Nhà hẻm,Gò Vấp,158,3,2,3342742710
Nhà mặt tiền,Quận 8,195,3,1,3667278957
Nhà mặt tiền,Tân Bình,175,2,2,4018229457
Nhà hẻm,Tân Phú,198,8,1,4540457617
Nhà hẻm,Quận 9,234,3,4,7356721759
Nhà hẻm,Bình Tân,169,8,1,3399042422
Biệt thự,Bình Thạnh,125,3,2,3915762026
Biệt thự,Quận 8,53,3,1,537769350
Biệt thự,Bình Thạnh,101,7,3,3946240290
Biệt thự,Bình Tân,217,5,3,8581954059
Biệt thự,Quận 8,175,7,2,6604929935
Biệt thự,Tân Bình,71,4,1,942100217
Nhà hẻm,Phú Nhuận,229,6,4,13121887322
Biệt thự,Quận 2,145,8,4,7141371071
Nhà mặt tiền,Tân Bình,82,6,4,2489831258
Biệt thự,Củ Chi,112,4,3,2680125915
Nhà hẻm,Quận 2,94,8,4,2739105222
Biệt thự,Quận 4,148,4,3,4893980726
Chung cư,Bình Chánh,219,8,3,7225741676
Nhà hẻm,Cần Giờ,240,3,4,6077300326
Nhà mặt tiền,Quận 8,91,5,2,1985007678
Biệt thự,Bình Thạnh,91,3,3,2914611121
Chung cư,Gò Vấp,234,6,1,5370027621
Biệt thự,Quận 6,154,2,1,2486869637
Biệt thự,Quận 7,209,6,4,10075533821
Chung cư,Cần Giờ,83,3,4,1456960301
Biệt thự,Nhà Bè,181,3,1,2650394027
Nhà hẻm,Phú Nhuận,213,4,1,5176642915
Nhà mặt tiền,Thủ Đức,193,2,3,5393210224
Nhà mặt tiền,Quận 7,153,6,4,5792774880
Nhà hẻm,Quận 12,214,2,2,4801735718
Nhà hẻm,Quận 5,244,6,1,6662842583
Chung cư,Phú Nhuận,121,3,3,3876634079
Biệt thự,Thủ Đức,214,4,3,7646390403
Chung cư,Hóc Môn,154,5,1,2174887882
Chung cư,Quận 5,115,7,3,4307521624
Chung cư,Thủ Đức,51,5,3,830122992
Nhà mặt tiền,Quận 2,204,6,3,8218198776
Nhà hẻm,Quận 11,155,7,2,5052794939
Nhà mặt tiền,Quận 10,250,4,1,6523859879
Biệt thự,Tân Phú,65,5,4,1746129928
Biệt thự,Quận 8,217,7,4,10541177396
Chung cư,Quận 5,146,4,3,5335982440
Chung cư,Hóc Môn,50,3,2,464972149
Biệt thự,Thủ Đức,134,7,2,4375470472
Chung cư,Quận 6,185,3,4,6090300803
Chung cư,Bình Chánh,83,4,2,1219995778
Nhà mặt tiền,Quận 2,82,2,1,883538379
Chung cư,Bình Tân,199,6,1,4645903437
Biệt thự,Phú Nhuận,218,6,1,6852806832
Nhà hẻm,Quận 8,101,2,2,1555934076
Nhà hẻm,Bình Tân,134,3,3,3149178155
Chung cư,Quận 9,156,3,4,4865206381
Chung cư,Gò Vấp,244,7,3,9727231183
Nhà mặt tiền,Quận 11,185,6,3,9092176068
Chung cư,Quận 8,142,6,4,5107706528
Chung cư,Quận 7,91,6,4,2482633228
Biệt thự,Bình Thạnh,176,3,3,7385407839
Chung cư,Gò Vấp,71,6,3,1549847477
Biệt thự,Củ Chi,219,6,4,8923367205
Nhà hẻm,Quận 11,126,7,4,5087776646
Chung cư,Quận 3,196,4,2,6604837985
Biệt thự,Tân Bình,237,6,1,5836310860
Biệt thự,Hóc Môn,73,5,1,864012977
Nhà hẻm,Củ Chi,226,5,4,6918987997
Nhà mặt tiền,Quận 10,71,6,3,2067244986
Nhà hẻm,Tân Bình,157,6,3,5313352158
Nhà hẻm,Củ Chi,94,7,1,1152431151
Biệt thự,Quận 7,236,4,4,11460611729
Biệt thự,Quận 3,226,5,3,11917850396
Biệt thự,Quận 4,169,3,1,3140345677
Biệt thự,Bình Chánh,94,6,4,2421969146
Biệt thự,Quận 11,129,5,3,5259910561
Nhà mặt tiền,Quận 1,178,8,3,8597795111
Biệt thự,Quận 4,138,5,1,2708602381
Chung cư,Hóc Môn,60,8,2,793145114
Chung cư,Tân Bình,199,4,2,5878514086
Chung cư,Phú Nhuận,181,6,4,8503132237
Chung cư,Bình Chánh,199,6,1,3603107306
Nhà mặt tiền,Hóc Môn,236,4,3,6777640757
Nhà hẻm,Bình Chánh,120,7,1,1644146114
Nhà hẻm,Quận 7,184,3,4,5392516477
Biệt thự,Gò Vấp,232,8,4,11564917901
Nhà mặt tiền,Quận 3,156,6,4,7040362460
Chung cư,Quận 8,84,4,1,1133143889
Biệt thự,Thủ Đức,232,7,4,13366817778
Nhà mặt tiền,Củ Chi,230,5,1,4381924976
Chung cư,Quận 8,145,7,4,5039255805
Nhà hẻm,Quận 7,201,4,2,5360153837
Chung cư,Quận 7,121,5,1,1927383971
Chung cư,Quận 7,154,6,4,5468959949
Biệt thự,Tân Bình,171,7,1,4310218957
Biệt thự,Quận 12,156,7,3,5873054288
Nhà hẻm,Quận 6,152,6,3,4828342882
Biệt thự,Quận 4,230,6,1,6182516901
Nhà mặt tiền,Gò Vấp,93,5,2,2004155163
Chung cư,Quận 11,242,6,1,6447942614
Nhà mặt tiền,Quận 7,97,7,1,1777608307
Chung cư,Củ Chi,143,3,4,3361689728
Nhà mặt tiền,Nhà Bè,148,5,3,3870610443
Biệt thự,Hóc Môn,199,4,2,4976429225
Nhà hẻm,Hóc Môn,124,2,4,2216564481
Nhà mặt tiền,Bình Tân,94,5,3,2561636556
Nhà hẻm,Quận 3,101,2,4,2636508039
Nhà hẻm,Gò Vấp,63,2,4,956034722
Chung cư,Quận 9,178,7,1,3830326471
Chung cư,Củ Chi,142,4,1,1903722213
Chung cư,Quận 11,219,8,4,13538768693
Nhà mặt tiền,Quận 9,222,7,3,8646350624
Biệt thự,Hóc Môn,208,5,3,6552665973
Nhà hẻm,Nhà Bè,198,7,3,5559072243
Nhà mặt tiền,Tân Bình,142,2,3,3276835025
Nhà hẻm,Quận 1,208,2,2,5463955122
Biệt thự,Quận 3,132,4,4,6190961925
Chung cư,Tân Bình,201,2,3,5384109356
Nhà hẻm,Quận 12,205,7,2,6336385732
Nhà mặt tiền,Quận 6,87,3,2,1675169306
Nhà hẻm,Bình Tân,189,6,4,7575026964
Chung cư,Phú Nhuận,98,4,4,3500472359
Biệt thự,Bình Chánh,153,8,1,2941184803
Biệt thự,Bình Chánh,197,7,3,6363957905
Nhà mặt tiền,Bình Tân,241,8,3,10457674068
Nhà hẻm,Quận 11,119,5,2,3226602035
Nhà mặt tiền,Cần Giờ,96,2,3,1455305771
Nhà hẻm,Quận 10,109,6,3,3869143635
Nhà mặt tiền,Quận 6,66,4,2,1112489312
Chung cư,Quận 3,210,7,2,8535566789
Chung cư,Nhà Bè,95,2,3,1363997030
Chung cư,Củ Chi,120,6,2,2399923300
Nhà hẻm,Quận 5,168,6,2,5889633658
Biệt thự,Quận 12,83,2,3,1716905291
Nhà mặt tiền,Tân Phú,66,4,1,785183534
Nhà mặt tiền,Quận 10,139,5,1,3369833146
Nhà mặt tiền,Quận 9,212,7,1,5427732723
Biệt thự,Quận 6,146,6,4,6545597414
Nhà hẻm,Phú Nhuận,186,5,4,8291762177
Nhà hẻm,Quận 10,55,8,4,1365741481
Nhà hẻm,Quận 12,162,2,1,2142051620
Nhà hẻm,Nhà Bè,250,7,3,8337964675
Chung cư,Quận 12,153,8,2,4684277219
Nhà mặt tiền,Nhà Bè,98,4,3,1813335492
Nhà hẻm,Quận 8,136,6,3,4243177915
Chung cư,Gò Vấp,66,4,2,1025605342
Biệt thự,Tân Bình,190,4,2,6133335215
Biệt thự,Quận 9,250,3,1,5368746226
Nhà mặt tiền,Củ Chi,88,5,2,1509441884
Chung cư,Phú Nhuận,108,5,4,3758698525
Nhà hẻm,Bình Tân,154,5,3,4649491532
Chung cư,Quận 8,68,3,1,707740595
Nhà hẻm,Quận 12,108,3,2,2042232882
Biệt thự,Hóc Môn,156,7,1,2727273269
Chung cư,Quận 11,166,3,4,6980323007
Biệt thự,Củ Chi,109,8,1,1652447992
Nhà hẻm,Quận 11,195,3,3,7276937136
Chung cư,Quận 6,171,5,2,4933219340
Nhà hẻm,Quận 8,103,2,3,1923153463
Nhà mặt tiền,Quận 5,155,2,2,4047012783
Chung cư,Thủ Đức,173,8,2,5535886107
Chung cư,Quận 6,127,3,1,1809016931
Nhà hẻm,Tân Phú,185,5,1,3411525297
Biệt thự,Thủ Đức,115,6,1,2173723472
Biệt thự,Thủ Đức,248,7,2,10263672715
Biệt thự,Nhà Bè,171,4,2,4317036017
Nhà mặt tiền,Quận 2,72,7,4,2001145791
Biệt thự,Quận 10,88,7,3,3345239860
Nhà hẻm,Quận 6,183,7,1,4103360336
Nhà hẻm,Quận 2,80,6,2,1438865285
Biệt thự,Phú Nhuận,111,5,1,2705844884
Biệt thự,Tân Bình,227,7,1,6496260813
Nhà hẻm,Thủ Đức,206,8,1,4804973258
Biệt thự,Tân Bình,60,4,4,1434241943
Biệt thự,Quận 4,66,3,2,1152973659
Nhà hẻm,Quận 5,61,5,4,1574190853
Biệt thự,Gò Vấp,193,4,1,4228898649
Biệt thự,Cần Giờ,110,3,4,2655820440
Biệt thự,Phú Nhuận,77,7,3,2843695184
Biệt thự,Quận 5,148,8,4,7935365795
Nhà mặt tiền,Thủ Đức,80,3,3,1722494850
Nhà mặt tiền,Quận 5,216,6,2,9285680616
Nhà mặt tiền,Quận 4,75,4,2,1416515665
Biệt thự,Quận 8,67,7,3,1722643596
Biệt thự,Quận 12,130,3,2,3203529836
Nhà hẻm,Quận 2,76,6,1,1020447254
Nhà mặt tiền,Phú Nhuận,52,2,2,725878026
Nhà hẻm,Quận 11,92,2,3,2014402505
Nhà mặt tiền,Quận 11,223,3,3,9572823619
Nhà mặt tiền,Hóc Môn,156,2,1,1734642730
Nhà mặt tiền,Quận 1,241,7,3,13229173110
Biệt thự,Tân Phú,223,6,3,10032940043
Biệt thự,Quận 11,111,8,4,5676263935
Chung cư,Quận 10,74,7,3,2220845314
Chung cư,Quận 3,69,7,3,1901618182
Chung cư,Nhà Bè,80,3,1,731288844
Nhà hẻm,Bình Tân,137,8,3,4657393569
Nhà mặt tiền,Quận 5,53,3,2,877455508
Nhà hẻm,Quận 1,186,5,3,7457289392
Biệt thự,Phú Nhuận,197,5,4,11673721740
Nhà mặt tiền,Tân Phú,138,7,3,5242911906
Biệt thự,Quận 9,196,6,4,9364471457
Biệt thự,Quận 5,159,5,1,4282856916
Nhà mặt tiền,Bình Thạnh,86,6,1,1665441433
Biệt thự,Nhà Bè,220,7,1,4309374590
Nhà mặt tiền,Gò Vấp,95,6,1,1517976036
Biệt thự,Củ Chi,92,7,1,1265264123
Nhà mặt tiền,Quận 2,62,2,2,815411731
Biệt thự,Cần Giờ,104,6,3,2550401233
Chung cư,Quận 4,139,7,1,2643822733
Nhà hẻm,Quận 8,74,7,4,1942322892
Biệt thự,Tân Bình,105,7,2,3133639535
Biệt thự,Quận 1,115,5,3,4369942156
Nhà hẻm,Bình Chánh,99,5,1,1083612179
Nhà mặt tiền,Quận 10,104,4,2,2838755074
Nhà hẻm,Nhà Bè,196,8,2,4938834637
Nhà hẻm,Quận 5,232,8,1,6166199796
Nhà mặt tiền,Bình Thạnh,150,8,4,7660022691
Chung cư,Quận 3,205,3,4,8847306926
Nhà hẻm,Quận 11,177,3,2,4835530289
Biệt thự,Thủ Đức,238,7,4,13102196237
Nhà hẻm,Tân Bình,190,4,3,5821629962
Nhà mặt tiền,Quận 7,220,4,1,4593272164
Biệt thự,Hóc Môn,158,2,3,3478947354
Nhà hẻm,Quận 10,177,4,2,5524448362
Nhà mặt tiền,Quận 12,163,6,4,6531173422
Nhà hẻm,Quận 1,248,6,1,6402342088
Chung cư,Quận 4,149,2,3,3361487523
Nhà mặt tiền,Quận 7,172,3,4,5635701290
Nhà mặt tiền,Quận 6,109,8,1,2145919318
Nhà mặt tiền,Hóc Môn,105,4,4,2259840291
Chung cư,Quận 3,172,2,4,5571751877
Nhà mặt tiền,Bình Thạnh,76,7,2,2042042272
Chung cư,Quận 1,143,7,2,5089720378
Chung cư,Quận 5,92,7,4,3857704148
Chung cư,Quận 5,187,7,2,7397011497
Chung cư,Bình Thạnh,140,7,2,4821081573
Nhà hẻm,Thủ Đức,101,2,2,1603518227
Chung cư,Quận 11,113,4,2,3165229894
Nhà hẻm,Quận 8,142,7,3,4123235856
Chung cư,Phú Nhuận,62,3,2,1060618810
Biệt thự,Quận 8,90,6,1,1497526877
Biệt thự,Quận 5,94,7,4,4419760505
Nhà hẻm,Bình Thạnh,173,8,2,6535751191
Chung cư,Bình Tân,188,3,4,5863994540
Nhà hẻm,Quận 6,146,7,4,5459085865
Chung cư,Nhà Bè,98,4,3,1785144706
Nhà mặt tiền,Phú Nhuận,155,8,1,3818388738
Biệt thự,Quận 2,218,4,4,10628500565
Nhà hẻm,Quận 4,166,7,2,4794089367
Nhà mặt tiền,Quận 3,79,4,1,1317471645
Biệt thự,Quận 10,194,4,3,8841857764
Biệt thự,Quận 8,90,3,1,1319951059
Nhà hẻm,Nhà Bè,125,3,4,2585582620
Biệt thự,Cần Giờ,133,5,1,2042659156
Nhà mặt tiền,Quận 6,185,7,4,7701343111
Chung cư,Củ Chi,66,7,4,1243516577
Nhà hẻm,Hóc Môn,99,2,1,825335277
Chung cư,Quận 9,86,3,3,1874519465
Nhà mặt tiền,Tân Bình,240,4,4,10183868582
Biệt thự,Bình Thạnh,163,3,2,5678565925
Nhà mặt tiền,Quận 10,178,7,4,8891843097
Nhà hẻm,Gò Vấp,174,7,3,5594165189
Chung cư,Quận 2,237,8,4,10744588009
Biệt thự,Hóc Môn,116,6,2,2554376276
Biệt thự,Quận 3,101,4,2,2988855915
Nhà hẻm,Tân Phú,224,7,1,5189592901
Biệt thự,Tân Phú,155,6,3,6153384469
Biệt thự,Quận 2,180,4,4,6715286447
Biệt thự,Quận 8,96,7,2,2847578858
Chung cư,Quận 8,108,4,3,2874771591
Nhà hẻm,Phú Nhuận,60,8,2,1299611801
Nhà hẻm,Quận 8,153,5,2,3815796852
Nhà mặt tiền,Quận 2,235,4,2,7891337995
Nhà mặt tiền,Bình Tân,191,5,4,7463428723
Nhà hẻm,Quận 4,143,3,1,2244077009
Nhà mặt tiền,Nhà Bè,149,5,1,2309579430
Nhà mặt tiền,Quận 4,139,4,2,3626818853
Nhà mặt tiền,Bình Thạnh,195,6,3,9416040552
